file_name,caption_1,kor_1,caption_2,kor_2,caption_3,kor_3,caption_4,kor_4,caption_5,kor_5
arsta.wav,Storm wind blows in the dense forest and makes a peaceful sound.,울창한 숲에 폭풍바람이 불어와 평화로운 소리가 난다.,Storm wind blows in the dense forest very nice sound,울창한 숲에 폭풍바람이 불어서 매우 좋은 소리 좋다.,"The wind is so strong, it is blowing at a high altitude.",바람이 너무 세서 고공에서 불고 있다.,Wind and rain point to signs of a hurricane.,바람과 비가 허리케인의 징조를 가리키고 있다.,Wind is blowing and bursting at a high altitude.,높은 고도에서 바람이 불고 터진다.
Dog splashing in a lake.wav,"A dog jumped into the water and swim and then came out panting, it shook its body",개 한 마리가 물속으로 뛰어들어 헤엄을 치고는 헐떡거리며 나와 몸을 흔들었다.,"A dog pants, jumps in water, and shakes the water off.",개바지를 입고 물에 뛰어들어 물기를 털어낸다.,"A dog wearing a chain collar runs towards a pool, swims through it, and returns, then shakes the water off.",쇠사슬 깃을 두른 개가 수영장을 향해 달려가 헤엄을 치고 돌아온 뒤 물기를 털어낸다.,"A dog with chain collar runs towards a pool, swims through and returns to shake the water off.",쇠사슬 깃을 한 개가 수영장 쪽으로 달려가서 헤엄쳐 지나갔다가 다시 돌아와 물을 털어낸다.,"Jumping into the water to swim, the dog came out panting and shook his body.",수영을 하려고 물속으로 뛰어든 개는 헐떡거리며 나와 몸을 흔들었다.
20100402.Brugge.street.04.wav,A group is in a carriage that is being drawn by a horse on a paved road.,한 무리의 무리가 포장 도로에서 말이 끄는 마차에 타고 있다.,A group of people socializing and a horse trotting in the background.,한 무리의 사람들이 교제하고 뒤에서 말발굽을 친다.,A throng of people are socializing as a horse trots by in the background.,한 무리의 사람들이 뒤에서 말을 타고 지나가면서 교제하고 있다.,"Several people talking and laughing, with a horse passing along in the background.",말 한 필을 뒤에 두고 여러 사람이 말하고 웃었다.,"Several people were talking and laughing, with a horse is passing by along in the background.",말 한 필이 뒤편으로 지나가면서 몇 사람이 이야기를 나누고 웃고 있었다.
DOOR_sliding_fthrll.wav,A loud foot stomp interrupts the rhythmic use of the old adding machine.,시끄러운 발 밟기는 낡은 덧대기의 리듬 있는 사용을 방해한다.,A mechanical device is being rattled loose while making plastic noises and thuds.,플라스틱 소음과 텀블드를 만들면서 기계 장치가 덜컹거리고 있다.,An old adding machine clattering and a foot striking against a hard floor.,낡은 덧대기가 달그락거리는 소리와 단단한 바닥에 부딪치는 발.,Someone closing drawers of folders being pushed back.,뒤로 밀리는 폴더의 서랍을 닫는 중.,mechanical device being rattled lightly with plastic noises and thuds.,플라스틱 소음과 thudds로 가볍게 덜걱거리는 기계 장치
20110220_river.wav,A boat rises above the large waves while a person yells something.,사람이 무언가를 외치는 동안 큰 파도 위로 배가 솟아오른다.,Background voices were present during the wind furiously and continuously rustled and blew.,바람이 부는 동안 배경 음성이 맹렬하게 있었고 계속해서 바스락거리고 불었다.,It is easy to sleep when a lot of rain from a storm hits the top of a country roof.,폭풍우로 인한 많은 비가 시골 지붕 꼭대기를 덮치면 잠을 잘 수 있다.,People are floating down a river in a plastic boat while talking to each other.,사람들이 플라스틱 보트를 타고 강을 떠내려가며 이야기를 나누고 있다.,Water running over a waterfall with a frog croaking in the background.,개구리가 뒤에서 꼬르륵 소리를 내며 폭포 위를 흐르는 물.
20130723_Rain1.wav,A car honks from the midst of a rainstorm.,폭풍우 속에서 자동차가 경적을 울린다.,A vehicle comes to a stop and idles with clunking sound before multiple honks and yells interfere.,한 차량이 멈춰서 여러 번 경적을 울리고 고함치기 전에 쿵 하는 소리와 함께 공회전한다.,Rain from a rainstorm is hitting surfaces and a car honks,폭풍우로 인한 비가 표면을 때리고 자동차가 경적을 울린다.,Rain hitting the ground before and after two vehicles honk their horns and a man hollers in the background.,차량 두 대가 경적을 울리고 한 남성이 뒤에서 울부짖는다.,The rain is coming down hard and a horn blows in the distance.,비가 세차게 내리고 멀리서 경적이 울린다.
SFX_001.wav,Beautiful pipe organ music is played before trailing off into silence.,아름다운 파이프 오르간 음악이 연주되고 나서 침묵으로 흐른다.,It is a peaceful instrumental keyboard melody with bell sounds.,벨소리와 함께 평화로운 기악 키보드 선율이다.,"Pipe organ music, beautifully played then trails off into silence","파이프 오르간 음악, 아름답게 연주된 후 침묵 속으로 사라진다.",Unknown musical tones coming from some kind of electric musical instrument.,어떤 전기 악기에서 나오는 알 수 없는 음색.,a dull instrumental keyboard melody with bell sounds,벨 소리와 함께 둔탁한 기악 키보드 선율
steel water.wav,A person tapping a hollow brass bell indoors.,실내에서 속이 빈 놋쇠 방울을 두드리는 사람.,A person taps a brass bell while inside.,사람이 안에서 놋쇠 방울을 두드린다.,Different type of vessels are beaten with a stick to give different noise,다른 종류의 혈관은 다른 소음을 내기 위해 막대기로 두들겨 맞는다.,Different type of vessels are beaten with a stick to give different noise effects.,다른 종류의 혈관은 다른 소음 효과를 주기 위해 막대기로 두들겨 맞는다.,Someone plays music on an metal musical instrument or device.,누군가가 금속 악기나 기기로 음악을 연주한다.
A swing is squeaking at night. (Ukraine.wav,A high pitched wind instrument is played over and over the notes make a high pitched squeal.,높은 음의 관악기가 연주되고 음의 위에 높은 음의 끽끽 소리를 낸다.,A person plays the wind instrument making sharp shrill sounds terrible to listen to.,사람이 관악기를 연주하면 듣기 싫은 날카로운 소리를 낸다.,"As a bus is moving, someone plays a flute.",버스가 움직이고 있을 때 누군가가 플루트를 연주한다.,Someone was playing flute in a moving bus,누군가 움직이는 버스에서 플루트를 연주하고 있었다.,The flutist tunes his instrument before beginning to play.,플루티스트는 연주하기 전에 악기를 조율한다.
Lively Forest Stream (loop).wav,A river flows and water trickles down the rocks.,강물이 흐르고 물이 바위를 타고 흘러내리다.,"As the river flows, water trickled down the rocks.",강물이 흐르면서 물이 바위를 타고 흘러내렸다.,"Raining really hard, street flooded, it did not look like going to stop.","비가 정말 심하게 내리고, 거리가 물에 잠겼지만, 멈출 것 같지 않았다.",Water drips slowly an continuously as a video is playing.,비디오가 재생될 때 물이 계속해서 천천히 떨어진다.,Water trickles down the rocks as the river flows.,강물이 흐를수록 물이 바위를 타고 흘러내린다.
Bangles put on arm.wav,A crystal and metal big lamp is being hung.,크리스탈과 금속으로 된 큰 램프가 걸려 있다.,Metal balls hitting each other while they are being dropped into a glass bowl,유리 그릇에 떨어지면서 서로 부딪치는 금속 공,"Metallic, distinguished objects are being put in place.","금속성, 구별되는 물체들이 제자리에 놓여지고 있다.",Small metal balls are hitting each other while they are being dropped into a glass bowl,작은 금속 공이 유리 그릇에 떨어지는 동안 서로 부딪치고 있다.,a metal object is clashing with other metals.,금속 물체가 다른 금속과 충돌하다
AMB_Supermarket_BCN.wav,A cashier at a grocery store scanning items.,식료품점에서 물건을 스캔하는 계산원.,A grocery store clerk is scanning some items of food.,식료품점 직원이 음식 몇 가지 물건을 스캔하고 있다.,A grocery store clerk scanning some items of food.,식료품점 직원이 음식 몇 가지 물건을 스캔하고 있다.,A scanner beeps as items are being run along it.,스캐너에서 아이템이 실행될 때 삐 소리가 난다.,"At a grocery store, a cashier is scanning items.",식료품점에서 계산원이 물건을 스캔하고 있다.
Pig - Multiple Snorts 6 (2 pigs) - 96kHz.wav,A farm has several oinking hogs in it.,한 농장에 귀퉁이 돼지가 몇 마리 있다.,A few pigs are oinking while a child is speaking in the background.,아이가 뒤에서 말하는 동안 돼지 몇 마리가 귀청을 떤다.,A lot of pigs oinking in the background,많은 돼지들이 뒤돌아보고 있다.,Hogs oinking in an enclosure with faint noises of people talking in the background.,돼지들이 뒤에서 사람들이 말하는 희미한 소리를 내며 울타리 안에서 윙윙거리고 있다.,Pigs oinking while people chatter in the background.,돼지들은 사람들이 뒤에서 수다를 떨면서 귀청을 떤다.
Anti Air Gun (3 Sounds).wav,"A gun starts shooting continuously, a second and third gun join in after a few seconds.","총은 연속적으로 발사되기 시작하고, 두 번째와 세 번째 총은 몇 초 후에 결합한다.",A single gun being to shoot repeatedly and is shortly followed by a second and third gun.,한 개의 총이 반복적으로 쏘고 곧이어 두 번째와 세 번째 총이 뒤따른다.,Pounding slowly then at a solid pace similar to rapid gunfire.,빠른 총성과 비슷한 단단한 속도로 천천히 쿵쾅거리고 있다.,Three people are playing video games and firing machine guns.,세 사람이 비디오 게임을 하고 기관총을 발사하고 있다.,different gun shot constantly and another set of gun shot back,다른 총은 끊임없이 발사되고 다른 총은 다시 발사된다.
